seed	model	circuits	families	d95_feasible_rate	beats_single_baseline_rate	opportunity_rate	mean_gain_vs_single_percent	mean_fallback_gain_percent	mean_regret_percent	median_regret_percent	max_regret_percent	exact_candidate_rate	correct_scheme_rate	candidate_action_rate	abstain_rate	unsafe_combo_selection_rate	mean_mae_cycles	mean_rmse_cycles	opportunity_capture_rate	family_macro_win_rate
20260824	graphsage	15	12	1.0	0.2	0.9333333333333332	-65.95442220482019	0.8765546608531134	358.9198086341011	235.7627118644068	1414.4803248207036	0.0	0.3333333333333333	0.7333333333333333	0.2666666666666666	0.0	4198.194246469001	5075.93537675028	0.2142857142857142	0.25
20260824	xgboost_scalar	15	12	1.0	0.4666666666666667	0.9333333333333332	11.066611417099972	18.95504744237854	243.23039152506195	37.93949304987735	1414.4803248207036	0.0	0.4666666666666667	0.7333333333333333	0.2666666666666666	0.0	4322.378306189644	4997.901199140742	0.5	0.5833333333333334
20260825	graphsage	15	12	1.0	0.1333333333333333	0.9333333333333332	-67.49982566758749	0.3697138648332129	363.544557253342	230.90760425183973	1414.4803248207036	0.0	0.5333333333333333	0.7333333333333333	0.2666666666666666	0.0	4628.61654068016	5407.9174018341255	0.1428571428571428	0.1666666666666666
20260825	xgboost_scalar	15	12	1.0	0.4666666666666667	0.9333333333333332	9.904748635864276	18.904133542870124	244.4627956118077	33.05084745762712	1414.4803248207036	0.0	0.4666666666666667	0.7333333333333333	0.2666666666666666	0.0	4324.461014855103	5002.041512943089	0.5	0.5833333333333334
20260826	graphsage	15	12	1.0	0.2666666666666666	0.9333333333333332	-62.18791807431474	4.630096097962867	347.8330615211848	230.90760425183973	1414.4803248207036	0.0	0.4	0.7333333333333333	0.2666666666666666	0.0	3947.3324410258215	5027.637409265281	0.2857142857142857	0.3333333333333333
20260826	xgboost_scalar	15	12	1.0	0.4666666666666667	0.9333333333333332	15.337727472475072	17.38586864836797	241.70604170962076	32.093213409648406	1414.4803248207036	0.0	0.5333333333333333	0.7333333333333333	0.2666666666666666	0.0	4353.169627979142	5022.385820764825	0.5	0.5833333333333334
